ingredients,brazilian,british,cajun_creole,chinese,filipino,french,greek,indian,irish,italian,jamaican,japanese,korean,mexican,moroccan,russian,southern_us,spanish,thai,vietnamese,sum
comice pears,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
comino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
compote,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
compressed yeast,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
conch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
conchiglie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
condensed cheddar cheese soup,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0
condensed chicken broth,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,11.0
condensed cream,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
condensed cream of broccoli soup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
condensed cream of celery soup,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0
condensed cream of chicken soup,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,33.0,0.0,0.0,10.0,0.0,0.0,0.0,62.0
condensed cream of mushroom soup,0.0,0.0,4.0,0.0,1.0,3.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,21.0,0.0,0.0,9.0,0.0,0.0,0.0,55.0
condensed cream of potato soup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0
condensed fiesta nacho cheese soup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
condensed french onion soup,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
condensed golden mushroom soup,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
condensed milk,11.0,2.0,1.0,2.0,19.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,4.0,10.0,2.0,4.0,1.0,74.0
condensed reduced fat reduced sodium cream of chicken soup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
condensed reduced fat reduced sodium cream of mushroom soup,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
condensed reduced fat reduced sodium tomato soup,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
condensed soup,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
condensed tomato soup,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,17.0
condiments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0
cones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
confectioners sugar,1.0,22.0,26.0,9.0,4.0,91.0,9.0,5.0,16.0,94.0,1.0,4.0,0.0,20.0,9.0,13.0,65.0,5.0,0.0,1.0,395.0
confit,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0
confit duck leg,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0
conger eel,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
converted rice,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0
cook egg hard,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0
cooked bacon,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,32.0
cooked barley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
cooked beetroot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
cooked bone in ham,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0
cooked brisket,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
cooked brown rice,0.0,0.0,6.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,17.0,0.0,0.0,0.0,0.0,3.0,0.0,41.0
cooked chicken,1.0,0.0,16.0,23.0,1.0,5.0,4.0,2.0,1.0,33.0,1.0,4.0,0.0,156.0,1.0,0.0,22.0,4.0,13.0,9.0,296.0
cooked chicken breasts,1.0,0.0,4.0,8.0,4.0,1.0,3.0,4.0,0.0,16.0,0.0,0.0,1.0,45.0,0.0,1.0,4.0,0.0,14.0,5.0,111.0
cooked deli ham,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
cooked fettuccini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
cooked ham,1.0,1.0,19.0,0.0,2.0,5.0,0.0,0.0,1.0,9.0,0.0,2.0,1.0,9.0,0.0,2.0,17.0,5.0,0.0,0.0,74.0
cooked italian meatballs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
cooked long-grain brown rice,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
cooked meat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0
cooked meatballs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
cooked pumpkin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
cooked quinoa,0.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,28.0
cooked rice,7.0,1.0,103.0,64.0,6.0,2.0,2.0,48.0,1.0,5.0,3.0,14.0,26.0,43.0,0.0,0.0,18.0,6.0,32.0,6.0,387.0
cooked rigatoni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
cooked shrimp,2.0,0.0,13.0,10.0,2.0,5.0,1.0,3.0,0.0,11.0,0.0,3.0,0.0,14.0,0.0,0.0,11.0,3.0,9.0,5.0,92.0
cooked steak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
cooked turkey,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,1.0,1.0,25.0,1.0,0.0,5.0,0.0,2.0,2.0,48.0
cooked vegetables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
cooked vermicelli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
cooked white rice,6.0,0.0,35.0,33.0,5.0,0.0,4.0,12.0,0.0,1.0,3.0,7.0,11.0,11.0,0.0,3.0,6.0,0.0,5.0,3.0,145.0
cooki vanilla wafer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
cookie crumbs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
cookies,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,2.0,0.0,27.0
cooking apples,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0
cooking cream,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
cooking fat,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
cooking liquid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0
cooking oil,7.0,6.0,15.0,111.0,92.0,14.0,2.0,56.0,1.0,24.0,23.0,11.0,7.0,27.0,3.0,3.0,18.0,1.0,45.0,17.0,483.0
cooking salt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
cooking sherry,0.0,0.0,0.0,10.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0
cooking spray,2.0,2.0,42.0,38.0,3.0,166.0,67.0,64.0,48.0,491.0,12.0,18.0,12.0,269.0,38.0,3.0,113.0,44.0,39.0,19.0,1490.0
cooking wine,0.0,0.0,1.0,35.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,6.0,9.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,62.0
cool whip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,12.0
coriander,6.0,1.0,1.0,32.0,1.0,0.0,2.0,227.0,1.0,0.0,5.0,14.0,5.0,54.0,40.0,0.0,1.0,2.0,43.0,23.0,458.0
coriander powder,0.0,0.0,0.0,1.0,0.0,0.0,0.0,213.0,0.0,1.0,1.0,24.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,246.0
coriander seeds,0.0,0.0,4.0,3.0,1.0,13.0,2.0,210.0,1.0,7.0,3.0,15.0,0.0,33.0,38.0,4.0,4.0,3.0,33.0,21.0,395.0
corkscrew pasta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
corn,3.0,4.0,18.0,6.0,4.0,3.0,0.0,4.0,0.0,3.0,3.0,7.0,0.0,228.0,3.0,2.0,35.0,2.0,4.0,0.0,329.0
corn bread,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,17.0
corn bread crumbs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
corn chips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0
corn flakes,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0
corn flour,2.0,2.0,4.0,22.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,2.0,0.0,8.0,1.0,0.0,7.0,0.0,6.0,0.0,70.0
corn grits,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,16.0
corn husks,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,65.0,0.0,0.0,12.0,0.0,0.0,0.0,93.0
corn kernel whole,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,20.0,0.0,0.0,11.0,0.0,0.0,0.0,37.0
corn kernels,1.0,0.0,10.0,6.0,2.0,2.0,0.0,7.0,0.0,13.0,1.0,2.0,1.0,177.0,0.0,0.0,46.0,7.0,3.0,2.0,280.0
corn mix muffin,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,13.0,0.0,0.0,0.0,26.0
corn muffin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
corn niblets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
corn oil,1.0,2.0,4.0,17.0,0.0,2.0,1.0,5.0,1.0,8.0,1.0,3.0,1.0,50.0,2.0,2.0,10.0,1.0,4.0,6.0,121.0
corn salsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0
corn starch,8.0,32.0,28.0,906.0,57.0,90.0,10.0,43.0,12.0,83.0,11.0,90.0,33.0,56.0,0.0,8.0,153.0,17.0,71.0,49.0,1757.0
corn syrup,1.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,22.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,63.0
corn tortilla chips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
corn tortillas,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,946.0,0.0,0.0,1.0,3.0,2.0,0.0,965.0
corn-on-the-cob,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0
cornbread,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,20.0
cornbread crumbs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
cornbread mix,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,14.0
cornbread stuffing mix,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0
corned beef,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0
cornflake cereal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0
cornflake crumbs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0
cornflakes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0
cornflour,0.0,3.0,0.0,64.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,19.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,103.0
cornichons,0.0,2.0,2.0,0.0,0.0,17.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,33.0
cornish game hens,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,13.0
cornish hens,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,13.0
cornmeal,2.0,11.0,20.0,2.0,0.0,10.0,0.0,1.0,0.0,72.0,13.0,0.0,0.0,39.0,3.0,1.0,191.0,3.0,0.0,0.0,368.0
cornstarch noodles,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
cortland apples,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
cotija,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0
cottage cheese,0.0,0.0,0.0,0.0,0.0,3.0,6.0,8.0,0.0,44.0,0.0,2.0,0.0,19.0,0.0,16.0,2.0,0.0,0.0,0.0,100.0
coulis,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
country bread,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,2.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,46.0
country crock calcium plus vitamin d,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
country crock honey spread,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
country gravy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
country ham,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,48.0
country loaf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
country style bread,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0
country style italian bread,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
country white bread,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,15.0
couscous,0.0,0.0,1.0,0.0,0.0,5.0,12.0,15.0,0.0,5.0,0.0,0.0,0.0,4.0,142.0,0.0,0.0,3.0,2.0,0.0,189.0
crab,0.0,0.0,12.0,1.0,3.0,5.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,37.0
crab boil,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,17.0
crab claws,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
crab meat,0.0,0.0,5.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,4.0,33.0
crab sticks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
crabapples,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
crabmeat,3.0,0.0,19.0,7.0,1.0,9.0,0.0,1.0,0.0,11.0,1.0,3.0,2.0,5.0,0.0,0.0,9.0,1.0,2.0,5.0,79.0
crabmeat frozen,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
cracked black pepper,3.0,13.0,24.0,12.0,1.0,28.0,22.0,22.0,6.0,117.0,5.0,6.0,3.0,49.0,8.0,4.0,58.0,8.0,6.0,13.0,408.0
cracked wheat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
cracker crumbs,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,14.0
cracker meal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0
crackers,0.0,0.0,2.0,2.0,0.0,6.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0,1.0,12.0,1.0,1.0,0.0,38.0
cranberries,0.0,5.0,0.0,1.0,0.0,4.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,0.0,0.0,31.0
cranberry beans,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
cranberry juice,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,10.0
cranberry juice cocktail,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
cranberry sauce,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0
crawfish,0.0,0.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,1.0,0.0,0.0,118.0
crayfish,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
cream,2.0,15.0,8.0,3.0,2.0,27.0,2.0,72.0,12.0,27.0,1.0,11.0,0.0,33.0,0.0,2.0,38.0,2.0,0.0,1.0,258.0
cream cheese,6.0,6.0,26.0,19.0,4.0,27.0,12.0,2.0,11.0,105.0,4.0,17.0,0.0,183.0,0.0,16.0,119.0,3.0,2.0,0.0,562.0
cream cheese frosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0
cream cheese lowfat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
cream cheese spread,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
cream cheese with chives,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
cream cheese with chives and onion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
"cream cheese, soften",2.0,3.0,6.0,2.0,0.0,17.0,3.0,2.0,2.0,40.0,2.0,0.0,0.0,18.0,0.0,4.0,40.0,2.0,0.0,0.0,143.0
cream filled chocolate sandwich cookies,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
cream ic peach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
cream of celery soup,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0
